"3716",0,"Loo Loo Kids: Johny & Friends Musical Adventures","","2019-09-01",2016,"TV-Y","1 Season","Kids' TV","Music-loving baby Johny goes on dance-filled adventures with his family, friends and adorable critters in this colorful, animated preschooler series."
"3717",1,"Look for a Star",26,"2018-12-01",2009,"TV-14","117 min","Comedies","While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money."
"3718",1,"Look Out, Officer",26,"2018-08-16",1990,"TV-14","88 min","Action & Adventure","An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic."
"3719",1,"Look Who's Back",22,"2016-04-09",2015,"NR","116 min","Comedies","When Adolf Hitler reawakens at the site of his former bunker 70 years later, he's mistaken for a brilliant comedian and becomes a media phenomenon."
"3720",1,"Lorai: Play to Live",29,"2017-09-01",2015,"TV-14","155 min","Dramas","Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area."
"3721",1,"Lorena, Light-Footed Woman",43,"2019-11-20",2019,"TV-G","28 min","Documentaries","Lorena Ramírez of Mexico's Rarámuri community lives a pastoral life – except when she straps on her sandals to compete as an ultramarathon runner."
"3722",0,"Los 10 años de Peter Capusotto","","2018-06-29",2015,"TV-MA","1 Season","International TV Shows","Fictional personality Peter Capusotto parodies Argentine culture and rock music in a series of humorous sketches with recurring characters."
"3723",1,"Los Herederos",43,"2017-08-12",2015,"TV-MA","71 min","Dramas","Spurred by boredom and peer pressure, a group of suburban teens becomes increasingly violent and find their paths intersecting those of their parents."
"3724",1,"Los Niños Héroes de Chapultepec","","2017-12-15",2017,"TV-14","88 min","Documentaries","This documentary pays tribute to the young cadets who gave their lives to defend Mexico against U.S. forces during the battle of Chapultepec Castle."
"3725",0,"Los tiempos de Pablo Escobar",13,"2018-08-01",2012,"TV-14","1 Season","Crime TV Shows","Featuring never-before-seen images, personal testimonies and more, this is the story of one of the most notorious drug smugglers of all time."
"3726",1,"Los Tigres del Norte at Folsom Prison",76,"2019-09-15",2019,"TV-PG","64 min","Documentaries","The beloved norteño band Los Tigres del Norte performs for the inmates of Folsom Prison on the 50th anniversary of Johnny Cash's iconic concert."
"3727",0,"Losers","","2019-03-01",2019,"TV-MA","1 Season","Docuseries","In a ""winning is everything"" society, how do we handle failure? This series profiles athletes who have turned the agony of defeat into human triumph."
"3728",1,"Losing Sight of Shore",76,"2017-05-01",2017,"TV-14","92 min","Documentaries","This documentary recounts the feats of the Coxless Crew, a team of four women who rowed from San Francisco to Australia in support of two charities."
"3729",0,"Lost & Found Music Studios",10,"2016-12-03",2016,"TV-G","2 Seasons","Kids' TV","Teen singers-songwriters in an elite music program form bonds of friendship, creativity and romance while turning their passion into their profession."
"3730",1,"Lost Bullet",20,"2020-06-19",2020,"TV-MA","93 min","Action & Adventure","Facing a murder charge, a genius mechanic with a criminal past must track down a missing car containing the proof of his innocence: a single bullet."
"3731",0,"Lost Girl",10,"2016-04-17",2015,"TV-14","5 Seasons","TV Dramas","Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself."
"3732",1,"Lost Girls",76,"2020-03-13",2020,"R","95 min","Dramas","Desperate to find her missing daughter, a mother fights to uncover the truth — and helps expose a string of unsolved murders. Based on a true story."
"3733",1,"Lost in London",47,"2019-12-21",2017,"TV-PG","86 min","Comedies","Nigerian students Okon and Bona experience culture shock – several shocks, really – after being selected for an exchange program in London."
"3734",0,"Lost in Space",76,"2019-12-24",2019,"TV-PG","2 Seasons","TV Action & Adventure","After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers."
"3735",0,"LOST SONG",36,"2018-10-05",2018,"TV-14","1 Season","Anime Series","War looms over the kingdom of Neunatia, where two young women are both burdened and blessed by the power of song."
"3736",1,"Loudon Wainwright III: Surviving Twin","","2018-11-13",2018,"TV-14","92 min","Music & Musicals","Grammy-winning singer Loudon Wainwright III reflects upon his unique relationship with his father in an evening of original songs and heartfelt stories."
"3737",1,"Louis C.K. 2017",76,"2017-04-04",2017,"","74 min","Movies","Louis C.K. muses on religion, eternal love, giving dogs drugs, email fights, teachers and more in a live performance from Washington, D.C."
"3738",1,"Louis C.K.: Hilarious",76,"2016-09-16",2010,"","84 min","Movies","Emmy-winning comedy writer Louis C.K. brings his caustic wit to Milwaukee, offering up his unique and uncensored take on sex, parenting and more."
"3739",1,"Louis C.K.: Live at the Comedy Store",76,"2016-08-15",2015,"","66 min","Movies","The comic puts his trademark hilarious/thought-provoking spin on finding a bat in his kitchen, seeing rats having sex, Boston accents and dead pets."
"3740",0,"Love",76,"2018-03-09",2018,"TV-MA","3 Seasons","Romantic TV Shows","Rebellious Mickey and good-natured Gus navigate the thrills and agonies of modern relationships in this bold comedy co-created by Judd Apatow."
"3741",0,"Love @ Seventeen",70,"2018-12-21",2016,"TV-14","1 Season","International TV Shows","Radically changed by a misunderstanding 13 years ago, a biotech expert runs into an old flame and suffers an illness that takes her back to the past."
"3742",0,"Love & Anarchy",68,"2020-11-04",2020,"TV-MA","1 Season","International TV Shows","A married consultant and a young IT tech kick off a flirty game that challenges societal norms — and leads them to re-evaluate their entire lives."
"3743",0,"Love 101",72,"2020-04-24",2020,"TV-MA","1 Season","International TV Shows","While trying to make their teacher fall for a basketball coach, four misfits and a model student find friendship, love and the courage to be themselves."
"3744",1,"Love Aaj Kal",29,"2020-04-27",2020,"TV-MA","140 min","Dramas","When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone decade may offer some wisdom."
"3745",0,"Love Alarm",65,"2019-08-22",2019,"TV-MA","1 Season","International TV Shows","In a world where an app alerts people if someone in the vicinity likes them, Kim Jojo experiences young love while coping with personal adversities."
"3746",0,"Love and Fortune",36,"2018-11-30",2018,"TV-MA","1 Season","International TV Shows","Frustrated by life with her boyfriend, thirty-something Wako can’t stop herself from being interested in high schooler Yumeaki, despite their age gap."
"3747",0,"Love and Hong Kong",36,"2018-01-20",2017,"TV-PG","1 Season","International TV Shows","The lives of five strangers become intertwined forever when a starlet filming a documentary is kidnapped on the streets of Hong Kong."
"3748",1,"Love and Shukla",29,"2018-09-01",2017,"TV-MA","110 min","Dramas","A sexually inexperienced rickshaw driver struggles to build intimacy with his shy new wife in their tiny, overcrowded quarters."
"3749",0,"Love Around",70,"2016-11-01",2013,"TV-14","1 Season","International TV Shows","After a chance meeting at a ballpark, the kind son of a former gangster tries to help an outgoing radio DJ get over her recent heartbreak."
"3750",1,"Love Beats Rhymes",76,"2018-03-01",2016,"R","106 min","Dramas","After enrolling in a college poetry course, a struggling rapper finds inspiration for her new voice through slam poetry."
"3751",0,"Love Cheque Charge",70,"2016-10-01",2014,"TV-14","1 Season","International TV Shows","Three years after making a wild promise to a woman in distress, a rigid businessman runs into her again and must decide whether to honor his word."
"3752",0,"Love Cuisine",70,"2016-08-01",2015,"TV-MA","1 Season","International TV Shows","A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances."
"3753",1,"Love Dot Com: The Social Experiment",76,"2020-02-17",2019,"TV-MA","98 min","Comedies","Sparks fly and romance blooms when Shelby, a vegan chef, meets Greg, a developer – until their opposing views clash."
"3754",0,"Love Family",70,"2016-11-01",2013,"TV-MA","1 Season","International TV Shows","A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?"
"3755",1,"Love for Sale",30,"2019-10-06",2018,"TV-14","101 min","Dramas","Richard accepts a bet that he can't find a companion to a friend's wedding, not knowing the dating app he's using includes a 45-day contract."
"3756",1,"Love for Sale 2",30,"2020-02-10",2019,"TV-14","96 min","Dramas","Exhausted with his mother’s failed attempts at setting him up with women, Ican hires an ideal partner from a matchmaking app."
"3757",0,"Love for Ten: Generation of Youth",65,"2017-02-17",2013,"TV-14","1 Season","International TV Shows","A nerdy engineering student falls for a pretty, outgoing girl at his college. To get closer to her, he joins the theater group she belongs to."
"3758",1,"Love In A Puff",26,"2018-08-01",2010,"TV-MA","103 min","Comedies","When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating a meeting between Cherie, a makeup saleswoman, and Jimmy, an advertising exec."
"3759",1,"Love Is a Story",56,"2019-06-01",2015,"TV-MA","105 min","International Movies","Two young artists, a violin player and an actress, fight to achieve their dreams and keep their relationship together during Christmastime."
"3760",1,"Love Is Blind",76,"2020-05-12",2019,"TV-MA","93 min","Dramas","Diagnosed with selective perception, a young woman is prescribed by a psychotherapist to spend time with a troubled man she cannot see."
"3761",0,"Love Is in the Air",75,"2017-03-01",2010,"TV-14","1 Season","International TV Shows","Toprak, who lost her baby, is hired as a wet nurse for wealthy Yusuf's motherless son. Yusuf is drawn to Toprak, but also to her scheming sister."
"3762",1,"Love Is War",47,"2020-04-29",2019,"TV-14","111 min","Comedies","An adoring couple elects to test the strength of their marriage when they run against each other for the office of state governor."
"3763",1,"Love Jacked",10,"2020-02-01",2018,"PG-13","94 min","Comedies","To assert her independence from her rigid father’s expectations, a headstrong woman hires a desperate Los Angeles man to pose as her fiancé in Africa."
"3764",1,"Love Jones",76,"2019-11-01",1997,"R","109 min","Comedies","In this urban romantic comedy set in Chicago, the ups and downs of courtship play out between a young black poet and a pretty shutterbug."
"3765",1,"Love Like the Falling Rain",30,"2020-10-15",2020,"TV-14","87 min","Dramas","Fearing rejection, a young man struggles to declare his feelings for his best friend, who soon falls for another man — until a fateful incident."
"3766",0,"Love Me As I Am",72,"2017-02-22",2015,"TV-PG","3 Seasons","International TV Shows","After wealthy college boy Ömer and lower class college girl Aysem fall in love and quickly marry, they learn that love and life aren't always perfect."
"3767",0,"Love Me or Leave Me",70,"2016-11-01",2012,"TV-14","1 Season","International TV Shows","When a marriage-phobic woman hires a seductress to test how faithful her eager-to-wed boyfriend is, her plan takes an unexpected turn."
"3768",1,"Love Ni Bhavai",29,"2018-05-01",2017,"TV-14","163 min","Comedies","Not romantically inclined, a popular radio personality finds herself caught between two diametrically opposed suitors."
"3769",0,"Love Now",70,"2016-11-01",2012,"TV-14","1 Season","International TV Shows","When her loved ones cook up a morbid plan to make her take time off from work, Yang Yiru goes on a vacation, truly believing she has terminal cancer."
"3770",1,"Love O2O",12,"2019-04-01",2016,"TV-14","103 min","International Movies","A college stud tries to level up his relationship with a computer science major after becoming attracted to her skills in an online role-playing game."
"3771",1,"Love Off the Cuff",12,"2019-01-31",2017,"TV-MA","120 min","Comedies","Cherie and Jimmy's relationship is in a rut – until Cherie's estranged father shows up and a woman from Jimmy's past shows up with a hidden agenda."
"3772",1,"Love on Delivery",26,"2018-08-16",1994,"TV-14","93 min","Action & Adventure","To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight."
"3773",0,"Love on the Spectrum",2,"2020-07-22",2019,"TV-14","1 Season","Docuseries","Finding love can be hard for anyone. For young adults on the autism spectrum, exploring the unpredictable world of dating is even more complicated."
"3774",1,"Love Per Square Foot",29,"2018-02-14",2018,"TV-14","133 min","Comedies","Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience."
"3775",0,"Love Rain",65,"2018-05-01",2012,"TV-PG","1 Season","International TV Shows","A story of two couples' journey of new love, loss and unexpected reunion spans decades, from the 1970s through present day."
"3776",0,"Love Rhythms - Accidental Daddy","","2018-06-18",2016,"TV-MA","1 Season","International TV Shows","A successful DJ's bachelor lifestyle is upended by a young woman who claims to be his long lost daughter."
"3777",1,"Love Shot",76,"2019-07-15",2018,"TV-MA","77 min","Dramas","A charming hitman questions his profession after learning his next target is the karaoke singer he’s falling in love with."
"3778",1,"Love Station",18,"2019-04-25",2011,"TV-14","97 min","Comedies","Single coworkers at a radio station are brought together by mutual friends, but their starry-eyed notions about love may scuttle their romance."
"3779",0,"Love Storm","","2017-08-01",2016,"TV-14","1 Season","International TV Shows","Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners."
"3780",1,"Love Wedding Repeat",75,"2020-04-10",2020,"TV-MA","101 min","Comedies","Different versions of the same day unfold as Jack juggles difficult guests, unbridled chaos and potential romance at his sister's wedding."
"3781",1,"Love You to the Stars and Back",52,"2020-12-17",2017,"TV-14","111 min","Comedies","In search of aliens, a young woman's road trip becomes an emotional journey when she finds — and falls for — a charming companion with cancer."
"3782",1,"Love You... Love You Not",30,"2019-01-05",2015,"TV-14","115 min","Comedies","A love triangle gets complicated when a female English tutor unknowingly gets between a hot-tempered guy and his off-to-the-United States girlfriend."
"3783",0,"Love Your Garden",75,"2019-07-26",2013,"TV-G","1 Season","British TV Shows","Famed horticulturist Alan Titchmarsh hosts this uplifting show in which he and his team travel the U.K. planting dream gardens for deserving citizens."
"3784",0,"Love, Chunibyo & Other Delusions!",36,"2019-11-01",2014,"TV-PG","2 Seasons","Anime Series","High schooler Yuta wants to leave his past as a delusional weirdo behind. But his classmate Rikka has her own delusions, and she's interested in his."
"3785",0,"Love, Death & Robots",76,"2019-03-15",2019,"TV-MA","1 Season","TV Action & Adventure","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher."
"3786",1,"Love, Guaranteed",76,"2020-09-03",2020,"TV-PG","91 min","Comedies","Sparks fly when a crusading but cash-strapped attorney takes on a charming client looking to sue a dating site that guarantees its users will find love."
"3787",1,"Love, Rosie",22,"2019-11-20",2014,"R","103 min","Comedies","Over the years, as they come and go in each other's life, childhood pals Rosie and Alex struggle to resolve the lasting, intimate bond between them."
"3788",1,"Love, Surreal and Odd",72,"2019-10-18",2017,"TV-14","95 min","Comedies","When a group of people meets at the same party, they form four different relationships, each experiencing similar phases of love."
"3789",1,"Love.com",7,"2017-06-01",2017,"TV-MA","92 min","Comedies","When a fashion blogger falls for a video game vlogger, their romance goes viral. But separating their virtual life from reality gets complicated."
"3790",0,"Lovesick","","2018-09-03",2014,"TV-MA","1 Season","International TV Shows","Love and academics get complicated at an all-male college that happens to be located next to an all-female high school."
"3791",1,"Lovesong",76,"2017-05-15",2016,"TV-MA","84 min","Dramas","Best friends Sarah and Mindy share an unexpected moment while on a road trip. Years later, the two struggle to reconnect before a wedding."
"3792",0,"Lovestruck in the City",65,"2020-12-22",2020,"TV-14","1 Season","International TV Shows","Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul."
"3793",1,"LoveTrue",76,"2017-05-07",2016,"TV-MA","82 min","Documentaries","In this blend of documentary and dramatization, circumstances test notions of love held by a young stripper, a single-dad surfer and a teen musician."
"3794",1,"Loving",75,"2020-11-16",2016,"PG-13","124 min","Dramas","A young couple's interracial marriage in 1958 sparks a case that leads to the Supreme Court. Based on the true story of Richard and Mildred Loving."
"3795",1,"Loving Annabelle",76,"2018-07-01",2006,"TV-MA","77 min","Dramas","An esteemed young poetry teacher at a Catholic boarding school risks everything when she engages in a feverish affair with a female student."
"3796",1,"Loving is Losing",13,"2019-04-26",2019,"TV-MA","91 min","Comedies","When a newly single photographer is forced to work with a longtime rival, the battle of their egos turns into a chance for love."
"3797",1,"Loving You",26,"2018-08-16",1995,"TV-14","79 min","Dramas","Struggling in a loveless marriage, a hard-drinking, workaholic cop finds a chance at redemption after a fateful incident leaves him wounded."
"3798",1,"LSD: Love, Sex Aur Dhokha",29,"2019-05-16",2010,"TV-MA","112 min","Dramas","This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India."
"3799",1,"Lu Over the Wall",36,"2020-03-18",2017,"PG","113 min","Anime Features","Middle schooler Kai's depressing life in a boring fishing village changes drastically when a local mermaid named Lu joins his band."
"3800",1,"Lucas Brothers: On Drugs",76,"2017-04-18",2017,"TV-MA","50 min","Stand-Up Comedy","Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson."
"3801",1,"Luccas Neto em: Acampamento de Férias 2",7,"2020-05-04",2020,"TV-G","81 min","Children & Family Movies","Luccas and his band of buddies make music and mischief at a new summer camp, where they face off with talented rivals and their tough coach."
"3802",1,"Luccas Neto in: Children's Day","","2020-01-01",2019,"TV-G","81 min","Children & Family Movies","When Luccas Neto plans a big Children's Day celebration, an unexpected threat at school puts the party – and his friends – at risk."
"3803",1,"Luccas Neto in: Summer Camp",7,"2019-11-05",2019,"TV-G","87 min","Children & Family Movies","Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood."
"3804",1,"Luccas Neto in: The End of Christmas",7,"2020-03-03",2019,"TV-Y","71 min","Children & Family Movies","To save Christmas, Luccas and Gi head to the North Pole and are recruited by Santa Claus to find all the gifts that have mysteriously disappeared."
"3805",1,"Lucha: Playing the Impossible",1,"2018-07-15",2016,"TV-PG","98 min","Documentaries","Known simply as ""Lucha,"" field hockey player Luciana Aymar shares her tumultuous and triumphant journey to become the best in the world."
"3806",1,"Luciano Mellera: Infantiloide",1,"2018-07-06",2018,"TV-14","66 min","Stand-Up Comedy","Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life."
"3807",1,"Lucid Dream",65,"2017-06-02",2017,"TV-MA","102 min","International Movies","After searching for his abducted son for three years, a devastated father attempts to track down his missing child through lucid dreams."
"3808",0,"Lucifer",76,"2020-08-21",2020,"TV-14","5 Seasons","Crime TV Shows","Bored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective."
"3809",1,"Luck by Chance",29,"2019-12-15",2009,"TV-14","156 min","Dramas","When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend."
"3810",1,"Luckee",29,"2019-06-15",2019,"TV-14","113 min","Comedies","When his friends make a bet that he can woo his college crush, a lovesick student named Luckee struggles between satisfying his heart and hormones."
"3811",1,"Lucknow Central",29,"2017-10-16",2017,"TV-14","144 min","Dramas","After being arrested for a crime he didn't commit, an aspiring musician teams up with some of his inmates at Lucknow Central to form a band."
"3812",0,"Lucky Days",12,"2016-09-01",2010,"TV-PG","1 Season","International TV Shows","When laidback Ren, who is about to divorce his money-crazy wife, finds a time-traveling computer, he decides to use it to reboot his marriage."
"3813",1,"Lucky: No Time for Love",29,"2017-11-15",2005,"TV-14","131 min","Dramas","During an uprising in Russia's St. Petersburg, teen girl Lucky meets handsome Aditya, the Indian ambassador's son, and together they flee the chaos."
"3814",1,"Ludo",29,"2020-11-12",2020,"TV-MA","150 min","Comedies","From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal."
"3815",0,"Lugar de Mulher",7,"2019-11-28",2019,"TV-MA","1 Season","International TV Shows","Four comedians from Brazil riff on sexuality, politics, religion and motherhood – and set out to prove a woman's place is anywhere she wants it to be."
"3816",0,"Luis Miguel - The Series",43,"2019-07-12",2018,"TV-MA","1 Season","International TV Shows","This series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades."
"3817",1,"Luka Chuppi",29,"2019-06-07",2019,"TV-PG","125 min","Comedies","Pretending to marry in order to cohabitate, a small-town couple lands in endless awkward situations to hide the truth from their orthodox families."
"3818",0,"Luna Nera",34,"2020-01-31",2020,"TV-MA","1 Season","International TV Shows","In 17th-century Italy, a teenager learns about her destiny among a family of witches, just as her boyfriend's father hunts her down for witchcraft."
"3819",0,"Luna Petunia",76,"2017-11-17",2017,"TV-Y","3 Seasons","Kids' TV","With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await."
"3820",0,"Luna Petunia: Return to Amazia",10,"2018-07-20",2018,"TV-Y","2 Seasons","Kids' TV","Luna Petunia returns to magical Amazia, adding memories to her scrapbook with old friends – and a new pal from the Animal Empire."
"3821",0,"Lunatics",2,"2019-04-19",2019,"TV-MA","1 Season","International TV Shows","This mockumentary series follows the peculiar lives of six eccentric – and sometimes obscene – misfits who march to their own beat."
"3822",0,"Luo Bao Bei",12,"2019-08-31",2018,"TV-Y","1 Season","British TV Shows","A bright and spirited seven-year-old girl uses her vivid, dreamlike imagination to navigate everyday adventures alongside her real and imaginary BFFs."
"3823",0,"Lupin",76,"2021-01-08",2021,"TV-MA","1 Season","Crime TV Shows","Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family."
"3824",1,"Lupin the 3rd: The Castle of Cagliostro: Special Edition",36,"2018-05-15",1979,"PG-13","100 min","Action & Adventure","Lupin, his sidekick, Jigen, and the samurai warrior Goemon set out to take over an evil counterfeit operation at Count Cagliostro's fortress."
"3825",1,"Lupt",29,"2019-04-05",2018,"TV-14","110 min","Horror Movies","Haunted by disturbing visions, a workaholic takes a vacation with his family, but a detour leads them to an unsettling stranger and chilling events."
"3826",1,"Lusers",1,"2016-07-15",2015,"TV-MA","100 min","Comedies","Three men from different nations must find their way out of the Amazon jungle – on foot – when they get lost on the way to Brazil's World Cup Final."
"3827",1,"Lust Stories",29,"2018-06-15",2018,"TV-MA","121 min","Comedies","In the companion to 2013's ""Bombay Talkies,"" four short films by four of India's biggest directors explore love, sex and relationships in modern India."
"3828",1,"Luv Shuv Tey Chicken Khurana",29,"2018-10-01",2012,"TV-14","129 min","Comedies","Fleeing London to evade a gangland debt collector, Omi Khurana returns to his native village in India, passing himself off as a successful lawyer."
"3829",1,"Lynne Koplitz: Hormonal Beast",76,"2017-08-22",2017,"TV-MA","51 min","Stand-Up Comedy","Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want."
"3830",1,"Ma Chu Ka",29,"2018-07-01",2017,"TV-14","117 min","International Movies","The relationship between a journalist and a lawyer she meets while investigating a story grows complicated as she uncovers layers of deception."
"3831",1,"Ma Rainey's Black Bottom",76,"2020-12-18",2020,"R","94 min","Dramas","Tensions and temperatures rise at a Chicago music studio in 1927 when fiery, fearless blues singer Ma Rainey joins her band for a recording session."
"3832",1,"Ma Rainey's Black Bottom: A Legacy Brought to Screen","","2020-12-18",2020,"TV-PG","32 min","Documentaries","Viola Davis, Denzel Washington, George C. Wolfe and more share the heart, soul and history that brought August Wilson’s timeless play to the screen."
"3833",1,"Maacher Jhol",29,"2018-01-01",2017,"TV-PG","107 min","Dramas","On his first visit to his home city of Kolkata in 13 years, a Paris-based chef is faced with a cooking challenge that will change his life forever."
"3834",1,"Mac & Devin Go to High School",76,"2016-04-20",2012,"R","76 min","Comedies","Devin Overstreet may be the class valedictorian, but he hasn't had much life experience. Enter Mac Johnson, a 10th-year senior and weed dealer."
"3835",1,"Macchli Jal Ki Rani Hai",29,"2017-10-15",2014,"TV-MA","118 min","Horror Movies","After relocating to a different town with her husband, a housewife begins to sense the existence of a mysterious presence in their new house."
"3836",1,"Machete Kills",76,"2020-11-22",2013,"R","108 min","Action & Adventure","Killer-for-hire Machete cuts a deal with the U.S. president to stop a nuclear missile attack but discovers a much larger conspiracy."
"3837",1,"Macho",43,"2017-04-12",2016,"TV-MA","101 min","Comedies","A famous designer who's always pretended to be gay finds himself in crisis mode when threatened with exposure as the woman-chasing straight guy he is."
"3838",1,"Mad Max",2,"2020-08-01",1979,"R","93 min","Action & Adventure","In a post-apocalyptic future, a malicious gang murders Max's family as an act of retaliation, forcing Max to hit the open road seeking vengeance."
"3839",0,"Mad Men",76,"2015-03-22",2014,"TV-14","7 Seasons","TV Dramas","Set in 1960s New York City, this award-winning series takes a peek inside an ad agency during an era when the cutthroat business had a glamorous lure."
"3840",1,"Mad Money",76,"2019-11-01",2008,"PG-13","99 min","Comedies","A woman joins the janitorial staff of the Federal Reserve Bank and conspires with two co-workers to pilfer old money that's scheduled to be destroyed."
"3841",1,"Mad Ron's Prevues from Hell",76,"2010-11-01",1987,"NR","84 min","Cult Movies","This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride."
"3842",1,"Mad World",26,"2018-09-20",2016,"TV-MA","102 min","Dramas","A stockbroker struggling with bipolar disorder goes to live with his estranged father in a cramped flat, where old resentments bubble to the surface."
"3843",1,"Madaari",29,"2017-02-17",2016,"TV-14","134 min","Dramas","A bridge under construction collapses in Mumbai, killing a man's family and launching him on a crusade to bring those responsible to justice."
"3844",1,"Madagascar: Escape 2 Africa",76,"2020-05-01",2008,"PG","91 min","Children & Family Movies","A botched rescue strands Alex the lion and his companions in Africa. Sadly, Alex discovers he has little in common with the locals."
"3845",0,"Madam Secretary",76,"2020-05-15",2019,"TV-PG","6 Seasons","TV Dramas","When a highly capable woman becomes secretary of state, she struggles to find balance between the demands of world politics and those of her family."
"3846",1,"Maddman: The Steve Madden Story",76,"2018-01-01",2017,"TV-MA","78 min","Documentaries","This documentary chronicles the rise of the footwear designer behind a billion-dollar empire and his subsequent comeback after a financial scandal."
"3847",1,"Made in China",29,"2020-01-12",2019,"TV-MA","128 min","Comedies","After a trip to China, a struggling entrepreneur returns to India as the supplier of an illegal aphrodisiac — but all he ends up stimulating is chaos."
"3848",0,"Made in Mexico",76,"2018-09-28",2018,"TV-MA","1 Season","International TV Shows","These Mexico City socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles."
"3849",1,"Madness in the Desert",29,"2021-01-10",2004,"TV-14","141 min","Documentaries","The story of making ""Lagaan,"" one of the millennium's seminal Indian films, is told from the point of view of production team member Satyajit Bhatkal."
"3850",1,"Madras Café",29,"2020-07-05",2013,"TV-14","128 min","Dramas","An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist."
"3851",1,"Madre",11,"2017-08-26",2016,"TV-MA","95 min","International Movies","Pregnant and overwhelmed, Diana hires a caretaker for her son with severe autism. But she soon begins to fear the new nanny has sinister intentions."
"3852",0,"Maggie & Bianca: Fashion Friends",34,"2019-03-31",2017,"TV-Y7","1 Season","Kids' TV","Originally polar opposites, an American fashion student and the daughter of an industry mogul form an everlasting bond and start a rock band in Milan."
"3853",0,"Magi: Adventure of Sinbad",36,"2016-07-14",2016,"TV-14","1 Season","Anime Series","The Magi who became High King of the Seven Seas started as a boy determined to make the world a better place. He begins with a dangerous dungeon."
"3854",0,"Magi: The Labyrinth of Magic",36,"2019-06-21",2013,"TV-14","2 Seasons","Anime Series","A land of mysterious ruins and a magical treasure hunt await young Aladdin and his courageous friend Alibaba for the adventure of their lives."
"3855",0,"Magic for Humans",76,"2020-05-15",2020,"TV-14","3 Seasons","Reality TV","From baffling people on the street to orchestrating elaborate tricks, Justin Willman blends good-natured magic with grown-up laughs."
"3856",0,"Magic Phone",65,"2017-06-10",2016,"TV-PG","1 Season","International TV Shows","When an ordinary guy crosses paths 15 years later with his childhood sweetheart, now an actress, a magic cellphone allows him to be her protector."
"3857",1,"Magic Snowflake",20,"2015-12-20",2013,"TV-Y","73 min","Children & Family Movies","Young Nicolas agrees to do Santa's work for one year. But the stress of the job threatens the boy's sense of joy – and Christmas itself."
"3858",0,"Magical Andes",77,"2019-10-15",2019,"TV-G","1 Season","Docuseries","From Argentina to Colombia, this stunning documentary follows five characters who share their deep connection to South America's majestic mountains."
"3859",1,"Magnetic",20,"2020-06-12",2018,"TV-14","110 min","Action & Adventure","Attracted to thrills across the globe, intrepid athletes venture to remote locations in pursuit of their extreme form of bliss."
"3860",1,"Magnificent",29,"2020-04-01",2015,"TV-14","143 min","Comedies","An industrialist's daughter is forced to marry a rich heir by her greedy grandmother as her adopted sister bonds with the charismatic wedding planner."
"3861",1,"Magnolia",76,"2020-01-01",1999,"R","189 min","Dramas","Through chance, human action, past history and divine intervention, an eclectic cast of characters weaves and warps through each other's lives."
